x,sin(x),Taylor_1,Taylor_3,Taylor_5,Taylor_7,Taylor_9
8.30915458,0.89818501,8.30915458,-87.30435609,242.76328212,-299.82115387,220.47248008
8.31915958,0.89374176,8.31915958,-87.64015007,244.41944155,-302.75480587,223.20440250
8.32916458,0.88920904,8.32916458,-87.97677680,246.08437377,-305.71292435,225.96663089
8.33916958,0.88458731,8.33916958,-88.31423728,247.75811248,-308.69567597,228.75946138
8.34917459,0.87987703,8.34917459,-88.65253251,249.44069146,-311.70322827,231.58319253
8.35917959,0.87507868,8.35917959,-88.99166349,251.13214457,-314.73574967,234.43812541
8.36918459,0.87019274,8.36918459,-89.33163122,252.83250576,-317.79340950,237.32456357
8.37918959,0.86521969,8.37918959,-89.67243671,254.54180906,-320.87637795,240.24281309
8.38919460,0.86016003,8.38919460,-90.01408096,256.26008858,-323.98482613,243.19318256
8.39919960,0.85501427,8.39919960,-90.35656497,257.98737853,-327.11892604,246.17598316
8.40920460,0.84978293,8.40920460,-90.69988974,259.72371318,-330.27885058,249.19152860
8.41920960,0.84446652,8.41920960,-91.04405627,261.46912691,-333.46477356,252.24013520
8.42921461,0.83906558,8.42921461,-91.38906557,263.22365416,-336.67686970,255.32212186
8.43921961,0.83358065,8.43921961,-91.73491863,264.98732947,-339.91531462,258.43781013
8.44922461,0.82801228,8.44922461,-92.08161645,266.76018745,-343.18028487,261.58752416
8.45922961,0.82236103,8.45922961,-92.42916005,268.54226283,-346.47195791,264.77159079
8.46923462,0.81662746,8.46923462,-92.77755041,270.33359037,-349.79051212,267.99033951
8.47923962,0.81081215,8.47923962,-93.12678854,272.13420496,-353.13612683,271.24410251
8.48924462,0.80491567,8.48924462,-93.47687545,273.94414156,-356.50898227,274.53321470
8.49924962,0.79893862,8.49924962,-93.82781213,275.76343521,-359.90925962,277.85801368
8.50925463,0.79288160,8.50925463,-94.17959959,277.59212103,-363.33714098,281.21883985
8.51925963,0.78674521,8.51925963,-94.53223882,279.43023425,-366.79280942,284.61603632
8.52926463,0.78053007,8.52926463,-94.88573083,281.27781016,-370.27644892,288.04994901
8.53926963,0.77423680,8.53926963,-95.24007663,283.13488414,-373.78824443,291.52092663
8.54927464,0.76786603,8.54927464,-95.59527720,285.00149167,-377.32838185,295.02932073
8.55927964,0.76141840,8.55927964,-95.95133356,286.87766831,-380.89704801,298.57548566
8.56928464,0.75489455,8.56928464,-96.30824670,288.76344968,-384.49443074,302.15977865
8.57928964,0.74829513,8.57928964,-96.66601762,290.65887152,-388.12071878,305.78255981
8.58929465,0.74162081,8.58929465,-97.02464734,292.56396965,-391.77610188,309.44419212
8.59929965,0.73487226,8.59929965,-97.38413684,294.47877996,-395.46077074,313.14504149
8.60930465,0.72805014,8.60930465,-97.74448714,296.40333844,-399.17491702,316.88547676
8.61930965,0.72115515,8.61930965,-98.10569922,298.33768115,-402.91873339,320.66586972
8.62931466,0.71418797,8.62931466,-98.46777410,300.28184426,-406.69241346,324.48659512
8.63931966,0.70714930,8.63931966,-98.83071278,302.23586401,-410.49615185,328.34803072
8.64932466,0.70003985,8.64932466,-99.19451625,304.19977672,-414.33014415,332.25055726
8.65932966,0.69286032,8.65932966,-99.55918552,306.17361882,-418.19458695,336.19455854
8.66933467,0.68561144,8.66933467,-99.92472159,308.15742681,-422.08967785,340.18042138
8.67933967,0.67829393,8.67933967,-100.29112546,310.15123728,-426.01561540,344.20853568
8.68934467,0.67090852,8.68934467,-100.65839813,312.15508691,-429.97259920,348.27929444
8.69934967,0.66345595,8.69934967,-101.02654061,314.16901246,-433.96082984,352.39309375
8.70935468,0.65593698,8.70935468,-101.39555389,316.19305078,-437.98050890,356.55033284
8.71935968,0.64835234,8.71935968,-101.76543898,318.22723881,-442.03183899,360.75141407
8.72936468,0.64070280,8.72936468,-102.13619688,320.27161357,-446.11502374,364.99674298
8.73936968,0.63298914,8.73936968,-102.50782859,322.32621218,-450.23026779,369.28672831
8.74937469,0.62521210,8.74937469,-102.88033511,324.39107184,-454.37777680,373.62178200
8.75937969,0.61737249,8.75937969,-103.25371744,326.46622984,-458.55775746,378.00231920
8.76938469,0.60947108,8.76938469,-103.62797659,328.55172355,-462.77041751,382.42875835
8.77938969,0.60150866,8.77938969,-104.00311355,330.64759044,-467.01596569,386.90152112
8.78939470,0.59348603,8.78939470,-104.37912933,332.75386805,-471.29461182,391.42103250
8.79939970,0.58540399,8.79939970,-104.75602493,334.87059403,-475.60656671,395.98772078
8.80940470,0.57726335,8.80940470,-105.13380135,336.99780610,-479.95204227,400.60201760
8.81940970,0.56906493,8.81940970,-105.51245959,339.13554208,-484.33125141,405.26435793
8.82941471,0.56080955,8.82941471,-105.89200066,341.28383987,-488.74440814,409.97518014
8.83941971,0.55249803,8.83941971,-106.27242555,343.44273747,-493.19172750,414.73492599
8.84942471,0.54413120,8.84942471,-106.65373527,345.61227295,-497.67342559,419.54404065
8.85942971,0.53570991,8.85942971,-107.03593081,347.79248449,-502.18971958,424.40297275
8.86943472,0.52723499,8.86943472,-107.41901319,349.98341034,-506.74082771,429.31217437
8.87943972,0.51870730,8.87943972,-107.80298340,352.18508884,-511.32696930,434.27210107
8.88944472,0.51012769,8.88944472,-108.18784244,354.39755844,-515.94836474,439.28321194
8.89944972,0.50149701,8.89944972,-108.57359131,356.62085766,-520.60523548,444.34596958
8.90945473,0.49281613,8.90945473,-108.96023102,358.85502512,-525.29780409,449.46084013
8.91945973,0.48408592,8.91945973,-109.34776256,361.10009950,-530.02629421,454.62829333
8.92946473,0.47530726,8.92946473,-109.73618695,363.35611962,-534.79093057,459.84880251
8.93946973,0.46648102,8.93946973,-110.12550517,365.62312434,-539.59193899,465.12284460
8.94947474,0.45760808,8.94947474,-110.51571824,367.90115264,-544.42954641,470.45090020
8.95947974,0.44868934,8.95947974,-110.90682715,370.19024358,-549.30398085,475.83345353
8.96948474,0.43972568,8.96948474,-111.29883290,372.49043631,-554.21547145,481.27099255
8.97948974,0.43071801,8.97948974,-111.69173650,374.80177007,-559.16424847,486.76400889
8.98949475,0.42166722,8.98949475,-112.08553895,377.12428418,-564.15054327,492.31299792
8.99949975,0.41257423,8.99949975,-112.48024125,379.45801808,-569.17458833,497.91845878
9.00950475,0.40343993,9.00950475,-112.87584439,381.80301126,-574.23661726,503.58089438
9.01950975,0.39426525,9.01950975,-113.27234939,384.15930333,-579.33686480,509.30081142
9.02951476,0.38505111,9.02951476,-113.66975725,386.52693398,-584.47556680,515.07872045
9.03951976,0.37579842,9.03951976,-114.06806895,388.90594299,-589.65296028,520.91513585
9.04952476,0.36650812,9.04952476,-114.46728552,391.29637023,-594.86928336,526.81057588
9.05952976,0.35718113,9.05952976,-114.86740794,393.69825566,-600.12477534,532.76556269
9.06953477,0.34781838,9.06953477,-115.26843722,396.11163933,-605.41967663,538.78062237
9.07953977,0.33842082,9.07953977,-115.67037437,398.53656139,-610.75422883,544.85628494
9.08954477,0.32898939,9.08954477,-116.07322037,400.97306207,-616.12867466,550.99308438
9.09954977,0.31952502,9.09954977,-116.47697624,403.42118170,-621.54325803,557.19155868
9.10955478,0.31002867,9.10955478,-116.88164298,405.88096068,-626.99822398,563.45224985
9.11955978,0.30050128,9.11955978,-117.28722158,408.35243954,-632.49381874,569.77570393
9.12956478,0.29094381,9.12956478,-117.69371305,410.83565886,-638.03028972,576.16247102
9.13956978,0.28135722,9.13956978,-118.10111840,413.33065935,-643.60788547,582.61310534
9.14957479,0.27174247,9.14957479,-118.50943861,415.83748176,-649.22685575,589.12816520
9.15957979,0.26210052,9.15957979,-118.91867469,418.35616700,-654.88745149,595.70821306
9.16958479,0.25243233,9.16958479,-119.32882766,420.88675600,-660.58992481,602.35381556
9.17958979,0.24273887,9.17958979,-119.73989849,423.42928984,-666.33452903,609.06554351
9.18959480,0.23302111,9.18959480,-120.15188821,425.98380966,-672.12151865,615.84397195
9.19959980,0.22328003,9.19959980,-120.56479780,428.55035670,-677.95114939,622.68968016
9.20960480,0.21351660,9.20960480,-120.97862828,431.12897229,-683.82367815,629.60325169
9.21960980,0.20373179,9.21960980,-121.39338063,433.71969787,-689.73936305,636.58527438
9.22961481,0.19392659,9.22961481,-121.80905587,436.32257493,-695.69846343,643.63634040
9.23961981,0.18410198,9.23961981,-122.22565500,438.93764510,-701.70123983,650.75704624
9.24962481,0.17425894,9.24962481,-122.64317901,441.56495007,-707.74795403,657.94799280
9.25962981,0.16439846,9.25962981,-123.06162891,444.20453164,-713.83886901,665.20978536
9.26963482,0.15452152,9.26963482,-123.48100570,446.85643170,-719.97424900,672.54303360
9.27963982,0.14462912,9.27963982,-123.90131038,449.52069223,-726.15435946,679.94835170
9.28964482,0.13472224,9.28964482,-124.32254396,452.19735529,-732.37946707,687.42635828
9.29964982,0.12480187,9.29964982,-124.74470742,454.88646305,-738.64983978,694.97767647
9.30965483,0.11486901,9.30965483,-125.16780179,457.58805778,-744.96574677,702.60293395
9.31965983,0.10492465,9.31965983,-125.59182805,460.30218183,-751.32745845,710.30276294
9.32966483,0.09496979,9.32966483,-126.01678721,463.02887763,-757.73524652,718.07780025
9.33966983,0.08500542,9.33966983,-126.44268027,465.76818773,-764.18938393,725.92868730
9.34967484,0.07503254,9.34967484,-126.86950823,468.52015476,-770.69014487,733.85607016
9.35967984,0.06505215,9.35967984,-127.29727209,471.28482144,-777.23780482,741.86059954
9.36968484,0.05506525,9.36968484,-127.72597286,474.06223060,-783.83264052,749.94293088
9.37968984,0.04507284,9.37968984,-128.15561154,476.85242514,-790.47492999,758.10372433
9.38969485,0.03507592,9.38969485,-128.58618912,479.65544808,-797.16495254,766.34364477
9.39969985,0.02507548,9.39969985,-129.01770661,482.47134252,-803.90298873,774.66336189
9.40970485,0.01507254,9.40970485,-129.45016501,485.30015164,-810.68932045,783.06355015
9.41970985,0.00506808,9.41970985,-129.88356533,488.14191875,-817.52423087,791.54488889
9.42971486,-0.00493688,9.42971486,-130.31790856,490.99668721,-824.40800443,800.10806227
9.43971986,-0.01494134,9.43971986,-130.75319570,493.86450052,-831.34092691,808.75375936
9.44972486,-0.02494431,9.44972486,-131.18942776,496.74540224,-838.32328537,817.48267415
9.45972986,-0.03494479,9.45972986,-131.62660574,499.63943604,-845.35536819,826.29550558
9.46973487,-0.04494176,9.46973487,-132.06473064,502.54664568,-852.43746507,835.19295757
9.47973987,-0.05493424,9.47973987,-132.50380345,505.46707501,-859.56986701,844.17573902
9.48974487,-0.06492122,9.48974487,-132.94382520,508.40076800,-866.75286636,853.24456391
9.49974987,-0.07490170,9.49974987,-133.38479686,511.34776868,-873.98675677,862.40015125
9.50975488,-0.08487468,9.50975488,-133.82671945,514.30812120,-881.27183324,871.64322516
9.51975988,-0.09483917,9.51975988,-134.26959397,517.28186979,-888.60839211,880.97451487
9.52976488,-0.10479416,9.52976488,-134.71342142,520.26905878,-895.99673104,890.39475479
9.53976988,-0.11473867,9.53976988,-135.15820280,523.26973260,-903.43714906,899.90468447
9.54977489,-0.12467168,9.54977489,-135.60393911,526.28393578,-910.92994653,909.50504872
9.55977989,-0.13459222,9.55977989,-136.05063135,529.31171294,-918.47542518,919.19659757
9.56978489,-0.14449929,9.56978489,-136.49828053,532.35310877,-926.07388808,928.98008631
9.57978989,-0.15439189,9.57978989,-136.94688764,535.40816811,-933.72563968,938.85627557
9.58979490,-0.16426904,9.58979490,-137.39645369,538.47693584,-941.43098579,948.82593128
9.59979990,-0.17412974,9.59979990,-137.84697968,541.55945698,-949.19023360,958.88982475
9.60980490,-0.18397302,9.60980490,-138.29846661,544.65577662,-957.00369166,969.04873269
9.61980990,-0.19379787,9.61980990,-138.75091549,547.76593996,-964.87166993,979.30343722
9.62981491,-0.20360333,9.62981491,-139.20432730,550.88999228,-972.79447972,989.65472594
9.63981991,-0.21338841,9.63981991,-139.65870307,554.02797897,-980.77243376,1000.10339192
9.64982491,-0.22315213,9.64982491,-140.11404377,557.17994552,-988.80584616,1010.65023375
9.65982991,-0.23289351,9.65982991,-140.57035043,560.34593750,-996.89503243,1021.29605559
9.66983492,-0.24261158,9.66983492,-141.02762404,563.52600059,-1005.04030949,1032.04166717
9.67983992,-0.25230536,9.67983992,-141.48586560,566.72018057,-1013.24199566,1042.88788383
9.68984492,-0.26197389,9.68984492,-141.94507611,569.92852330,-1021.50041068,1053.83552656
9.69984992,-0.27161620,9.69984992,-142.40525657,573.15107475,-1029.81587571,1064.88542203
9.70985493,-0.28123131,9.70985493,-142.86640799,576.38788098,-1038.18871332,1076.03840263
9.71985993,-0.29081828,9.71985993,-143.32853137,579.63898816,-1046.61924752,1087.29530647
9.72986493,-0.30037613,9.72986493,-143.79162771,582.90444255,-1055.10780375,1098.65697747
9.73986993,-0.30990392,9.73986993,-144.25569800,586.18429050,-1063.65470888,1110.12426532
9.74987494,-0.31940068,9.74987494,-144.72074326,589.47857846,-1072.26029121,1121.69802558
9.75987994,-0.32886548,9.75987994,-145.18676448,592.78735298,-1080.92488052,1133.37911967
9.76988494,-0.33829735,9.76988494,-145.65376267,596.11066073,-1089.64880801,1145.16841491
9.77988994,-0.34769536,9.77988994,-146.12173882,599.44854843,-1098.43240634,1157.06678458
9.78989495,-0.35705857,9.78989495,-146.59069394,602.80106293,-1107.27600964,1169.07510792
9.79989995,-0.36638604,9.79989995,-147.06062903,606.16825119,-1116.17995349,1181.19427017
9.80990495,-0.37567683,9.80990495,-147.53154509,609.55016023,-1125.14457496,1193.42516262
9.81990995,-0.38493002,9.81990995,-148.00344312,612.94683720,-1134.17021256,1205.76868264
9.82991496,-0.39414467,9.82991496,-148.47632413,616.35832934,-1143.25720631,1218.22573370
9.83991996,-0.40331987,9.83991996,-148.95018911,619.78468397,-1152.40589770,1230.79722540
9.84992496,-0.41245470,9.84992496,-149.42503907,623.22594854,-1161.61662971,1243.48407354
9.85992996,-0.42154824,9.85992996,-149.90087500,626.68217057,-1170.88974680,1256.28720010
9.86993497,-0.43059959,9.86993497,-150.37769792,630.15339770,-1180.22559496,1269.20753335
9.87993997,-0.43960783,9.87993997,-150.85550882,633.63967765,-1189.62452164,1282.24600779
9.88994497,-0.44857207,9.88994497,-151.33430870,637.14105827,-1199.08687583,1295.40356426
9.89994997,-0.45749141,9.89994997,-151.81409856,640.65758746,-1208.61300801,1308.68114995
9.90995498,-0.46636495,9.90995498,-152.29487941,644.18931327,-1218.20327019,1322.07971843
9.91995998,-0.47519181,9.91995998,-152.77665225,647.73628381,-1227.85801590,1335.60022968
9.92996498,-0.48397111,9.92996498,-153.25941807,651.29854732,-1237.57760018,1349.24365016
9.93996998,-0.49270196,9.93996998,-153.74317789,654.87615212,-1247.36237963,1363.01095279
9.94997499,-0.50138349,9.94997499,-154.22793270,658.46914662,-1257.21271235,1376.90311704
9.95997999,-0.51001483,9.95997999,-154.71368350,662.07757937,-1267.12895802,1390.92112892
9.96998499,-0.51859512,9.96998499,-155.20043130,665.70149897,-1277.11147783,1405.06598106
9.97998999,-0.52712350,9.97998999,-155.68817709,669.34095415,-1287.16063454,1419.33867270
9.98999500,-0.53559911,9.98999500,-156.17692188,672.99599374,-1297.27679246,1433.74020979
10.00000000,-0.54402111,10.00000000,-156.66666667,676.66666667,-1307.46031746,1448.27160494
